,Unnamed: 0,Artist,Name,Weekly_rank_avg,Peak_Position,Weeks_on_Chart,Genre
1606,1606,TAYLOR SWIFT,OUT OF THE WOODS,72.23333333333333,18.0,10.0,"ELECTRO-POP,SYNTH-POP,POP"
1607,1607,TORI KELLY,HOLLOW,92.0,68.0,11.0,"CHRISTIAN,POP"
1608,1608,MIGOS,LOOK AT MY DAB,55.75925925925926,,,"TRAP,DAB,MEMES,RAP"
1609,1609,LOCASH,I LOVE THIS LIFE,80.0,56.0,18.0,COUNTRY
1610,1610,SAM HUNT,BREAK UP IN A SMALL TOWN,62.25,29.0,20.0,COUNTRY
1611,1611,ELLIE GOULDING,ON MY MIND,84.0,13.0,22.0,"GAMING,SOUNDTRACK,POP"
1612,1612,DEMI LOVATO,CONFIDENT,47.0,21.0,20.0,"POP-ROCK,MARVEL,POP"
1613,1613,BROTHERS OSBORNE,STAY A LITTLE LONGER,81.0,46.0,20.0,COUNTRY
1614,1614,ADELE,ALL I ASK,37.0,,,"UK,POP"
1615,1615,ANDY GRAMMER,GOOD TO BE ALIVE,67.75,62.0,10.0,POP
1616,1616,DAVID GUETTA,BANG MY HEAD,23.06451612903226,76.0,6.0,POP
1617,1617,FALL OUT BOY,IRRESISTIBLE,41.5,48.0,14.0,"POP-PUNK,PUNK ROCK,ALTERNATIVE ROCK,POP-ROCK,POP,ROCK"
1618,1618,DLOW,DO IT LIKE ME,97.5,45.0,15.0,RAP
1619,1619,DAWIN,DESSERT,69.22727272727273,68.0,11.0,R&;B
1620,1620,SILENTO,WATCH ME,58.0,3.0,51.0,"POP,RAP"
1621,1621,FUTURE,FLY SHIT ONLY,37.6,,,"TRAP,RAP"
1622,1622,MISSY ELLIOTT,WTF,69.16666666666667,22.0,14.0,RAP
1623,1623,CHASE RICE,WHISPER,54.65,,,COUNTRY
1624,1624,NELLY,THE FIX,74.95,62.0,20.0,"R&;B,RAP"
1625,1625,J. COLE,NO ROLE MODELZ,59.18181818181818,36.0,25.0,"PRODUCER,RAP"
1626,1626,FETTY WAP,AGAIN,20.94117647058824,33.0,26.0,"TRAP,R&;B,RAP"
1627,1627,"DRAKE, FUTURE",BIG RINGS,35.193548387096776,52.0,20.0,"CANADA,TRAP,RAP"
1628,1628,BRAD PAISLEY,COUNTRY NATION,73.38888888888889,94.0,2.0,"COUNTRY,POP"
1629,1629,DEJ LOAF,BACK UP,94.0,47.0,18.0,RAP
1630,1630,KEVIN GATES,JAM,83.0,,,"R&;B,RAP"
1631,1631,SIA,ALIVE,58.45,56.0,3.0,"AUSTRALIA,POP"
1632,1632,BIG SEAN,PLAY NO GAMES,68.5,84.0,14.0,"R&;B,RAP"
1633,1633,JANA KRAMER,I GOT THE BOY,68.0,56.0,16.0,COUNTRY
1634,1634,ERIC CHURCH,MR. MISUNDERSTOOD,73.5,84.0,5.0,COUNTRY
1635,1635,JASON ALDEAN,GONNA KNOW WE WERE HERE,54.78947368421053,54.0,16.0,"COUNTRY,ROCK"
1636,1636,PANIC! AT THE DISCO,EMPEROR'S NEW CLOTHES,17.463414634146343,68.0,4.0,"EMO,POP-ROCK,POP,ROCK"
1637,1637,CURREN$Y,BOTTOM OF THE BOTTLE,51.0,,,RAP
1638,1638,R. CITY,LOCKED AWAY,89.0,6.0,27.0,"DANCEHALL,REGGAE,R&;B,RAP,POP"
1639,1639,JUSTIN BIEBER,I'LL SHOW YOU,41.35,19.0,12.0,"CANADA,ELECTRO-POP,ELECTRONIC,POP"
1640,1640,HALSEY,NEW AMERICANA,75.33333333333333,60.0,17.0,"ALTERNATIVE,ALTERNATIVE POP,POP"
1641,1641,PANIC! AT THE DISCO,DEATH OF A BACHELOR,92.375,,,"SWING,R&;B,JAZZ,SYNTH-POP,POP"
1642,1642,RUDIMENTAL,LAY IT ALL ON ME,94.85714285714286,48.0,16.0,"UK,POP"
1643,1643,DRAKE,RIGHT HAND,35.91525423728814,58.0,19.0,"CANADA,RAP"
1644,1644,RAE SREMMURD,COME GET HER,53.43396226415094,56.0,19.0,RAP
1645,1645,J BALVIN,GINZA,71.28571428571429,84.0,15.0,"RAP,LATIN MUSIC,REGGAETON,EN ESPA\XC3\XB1OL"
1646,1646,FETTY WAP,TRAP QUEEN,70.86666666666666,2.0,52.0,"HIP-HOP,MEMES,R&;B,RAP,TRAP"
1647,1647,DAVID BOWIE,LAZARUS,99.4,,,"ART POP,UK,ART ROCK,JAZZ,ROCK"
1648,1648,DAVID BOWIE,SPACE ODDITY,55.35,15.0,15.0,"PSYCHEDELIC,PROGRESSIVE ROCK,BAROQUE POP,SPACE ROCK,FOLK ROCK,PSYCHEDELIC ROCK,ART ROCK,UK,ROCK"
1649,1649,"QUEEN, DAVID BOWIE",UNDER PRESSURE,58.0,29.0,16.0,"ADULT ALTERNATIVE,BRITISH ROCK,POP-ROCK,NEW WAVE,POP,UK,ROCK"
1650,1650,DAVID BOWIE,BLACKSTAR,89.33333333333333,,,"EXPERIMENTAL,BRITISH ROCK,UK,AVANT GARDE,DRUM &; BASS,ELECTRONIC,EXPERIMENTAL ROCK,PROGRESSIVE ROCK,JAZZ,ART ROCK,ROCK"
1651,1651,GWEN STEFANI,USED TO LOVE YOU,68.15789473684211,52.0,9.0,POP
1652,1652,BLAKE SHELTON,GONNA,56.0,54.0,18.0,"COUNTRY,POP"
1653,1653,FETTY WAP,RGF ISLAND,84.33333333333333,57.0,14.0,"EAST COAST,R&;B,TRAP,RAP"
1654,1654,TY DOLLA $IGN,BLASE,92.78571428571428,63.0,18.0,RAP
1655,1655,FUTURE,WHERE YA AT,92.8181818181818,28.0,25.0,"ATLANTA,TRAP,RAP"
1656,1656,"MACKLEMORE, RYAN LEWIS",DOWNTOWN,49.5,12.0,20.0,"FUNK,POP,RAP"
1657,1657,TIM MCGRAW,TOP OF THE WORLD,70.5,73.0,13.0,COUNTRY
1658,1658,CARRIE UNDERWOOD,SMOKE BREAK,77.6,43.0,19.0,COUNTRY
1659,1659,ILOVEMEMPHIS,HIT THE QUAN,74.84615384615384,15.0,20.0,RAP
1660,1660,CAM,BURNING HOUSE,68.0,29.0,25.0,COUNTRY
1661,1661,CHRIS BROWN,LIQUOR,61.05555555555556,60.0,17.0,R&;B
1662,1662,FUTURE,STICK TALK,54.65,91.0,2.0,"ATLANTA,TRAP,RAP"
1663,1663,JUSTIN BIEBER,THE FEELING,32.37777777777778,31.0,7.0,"CANADA,POP"
1664,1664,CHRIS BROWN,ZERO,67.6,80.0,2.0,"FUNK,DISCO,R&;B"
1665,1665,FETTY WAP,JUGG,55.41666666666666,86.0,6.0,"R&;B,TRAP,RAP"
1666,1666,CHRIS BROWN,LITTLE MORE,28.704545454545453,,,"ELECTRONIC,DANCE-POP,DANCE,POP"
1667,1667,JORDAN SMITH,MARY DID YOU KNOW,59.57142857142857,,,POP
1668,1668,SELENA GOMEZ,GOOD FOR YOU,70.66666666666667,5.0,26.0,"RAP,POP"
1669,1669,ONE DIRECTION,DRAG ME DOWN,27.807692307692307,3.0,20.0,"ROCK,POP-ROCK,BOY BAND,UK,POP"
1670,1670,JORDAN SMITH,CLIMB EVERY MOUNTAIN,61.42857142857143,,,POP
1671,1671,DRAKE,BACK TO BACK,95.0,21.0,20.0,"CANADA,PRODUCER,TRAP,BEEF,RAP"
1672,1672,DAN + SHAY,NOTHIN' LIKE YOU,47.0,51.0,19.0,COUNTRY
1673,1673,LUKE BRYAN,STRIP IT DOWN,27.33333333333333,30.0,20.0,COUNTRY
1674,1674,"JORDAN SMITH, ADAM LEVINE",GOD ONLY KNOWS,52.0,,,POP
1675,1675,JORDAN SMITH,SOMEBODY TO LOVE,92.33333333333331,21.0,2.0,POP
1676,1676,X AMBASSADORS,RENEGADES,90.1818181818182,17.0,35.0,"POP,ADULT CONTEMPORARY,ADULT ALTERNATIVE,ALTERNATIVE ROCK,POP-ROCK,INDIE ROCK,ROCK"
1677,1677,JUSTIN BIEBER,MARK MY WORDS,63.63157894736842,42.0,4.0,"CANADA,POP"
1678,1678,PARMALEE,ALREADY CALLIN' YOU MINE,70.29411764705883,91.0,3.0,COUNTRY
1679,1679,G,RANDOM,65.875,,,"POP,WEST COAST,RAP"
1680,1680,JUSTIN BIEBER,NO PRESSURE,66.25,49.0,4.0,"RAP,CANADA,POP"
1681,1681,G,DRIFTING,39.61111111111112,,,"R&;B,WEST COAST,RAP"
1682,1682,CHRIS YOUNG,I'M COMIN' OVER,87.0,33.0,23.0,COUNTRY
1683,1683,"CALVIN HARRIS, DISCIPLES",HOW DEEP IS YOUR LOVE,69.15,27.0,20.0,"DEEP HOUSE,ELECTRONIC,UK,POP"
1684,1684,JUSTIN BIEBER,NO SENSE,73.5,54.0,3.0,"RAP,CANADA,POP"
1685,1685,PSY,DADDY,66.84615384615384,,,POP
1686,1686,COLE SWINDELL,LET ME SEE YA GIRL,42.8,59.0,18.0,COUNTRY
1687,1687,ADELE,REMEDY,74.0,,,"UK,POP"
1688,1688,JUSTIN BIEBER,LIFE IS WORTH LIVING,66.1,67.0,2.0,"CANADA,POP"
1689,1689,HAILEE STEINFELD,LOVE MYSELF,37.25,30.0,16.0,"DANCE-POP,ELECTRO-POP,SOUNDTRACK,POP"
1690,1690,JORDAN SMITH,GREAT IS THY FAITHFULNESS,52.35,,,"CHRISTIAN,SCREEN,POP"
1691,1691,OLD DOMINION,BREAK UP WITH HIM,92.83333333333331,44.0,20.0,COUNTRY
1692,1692,JUSTIN BIEBER,CHILDREN,21.28,,,"ELECTRONIC,DANCE-POP,DANCE,CANADA,POP"
1693,1693,JUSTIN BIEBER,BEEN YOU,60.91666666666666,,,"ELECTRONIC,DANCE,DANCE-POP,CANADA,POP"
1694,1694,ONE DIRECTION,IF I COULD FLY,81.0,,,"BALLAD,BOY BAND,UK,POP"
1695,1695,ONE DIRECTION,OLIVIA,72.46153846153847,,,"BOY BAND,UK,POP"
1696,1696,JUSTIN BIEBER,GET USED TO IT,28.285714285714285,,,"ELECTRONIC,DANCE-POP,DANCE,CANADA,POP"
1697,1697,ONE DIRECTION,A.M.,48.71428571428572,,,"BOY BAND,UK,POP"
1698,1698,ONE DIRECTION,TEMPORARY FIX,83.0,,,"BOY BAND,UK,POP"
1699,1699,JUSTIN BIEBER,TRUST,83.625,,,"R&;B,CANADA,POP"
1700,1700,WALK THE MOON,SHUT UP AND DANCE,25.870967741935484,4.0,53.0,"ADULT CONTEMPORARY,POP-ROCK,ADULT ALTERNATIVE,ELECTRO-POP,ALTERNATIVE,INDIE POP,INDIE ROCK,POP,ALTERNATIVE POP,ALTERNATIVE ROCK,ROCK"
1701,1701,ED SHEERAN,THINKING OUT LOUD,41.75,2.0,58.0,"SOUL,UK,POP"
1702,1702,RACHEL PLATTEN,FIGHT SONG,78.89473684210526,6.0,31.0,"POWER POP,POP"
1703,1703,SAM SMITH,WRITING'S ON THE WALL,23.03703703703704,71.0,2.0,"SOUNDTRACK,SCREEN,POP"
1704,1704,FLORIDA GEORGIA LINE,ANYTHING GOES,41.0,55.0,18.0,COUNTRY
1705,1705,DEMI LOVATO,COOL FOR THE SUMMER,56.0,11.0,20.0,POP
1706,1706,K CAMP,COMFORTABLE,55.35714285714285,54.0,15.0,RAP
1707,1707,KENNY CHESNEY,SAVE IT FOR A RAINY DAY,97.08333333333331,54.0,17.0,COUNTRY
1708,1708,"DRAKE, FUTURE",DIAMONDS DANCING,76.05,53.0,8.0,RAP
1709,1709,CHRIS STAPLETON,TRAVELLER,17.285714285714285,,,COUNTRY
1710,1710,JORDAN SMITH,HALO,95.0,,,"SCREEN,POP"
1711,1711,JESS GLYNNE,HOLD MY HAND,74.5,86.0,6.0,"HOUSE,ELECTRONIC,UK,POP"
1712,1712,NICK JONAS,LEVELS,89.5,44.0,12.0,POP
1713,1713,JASON DERULO,WANT TO WANT ME,62.172413793103445,5.0,35.0,"POP,R&;B"
1714,1714,MEEK MILL,ALL EYES ON YOU,18.84,21.0,20.0,"DMV,R&;B,RAP"
1715,1715,"DRAKE, FUTURE",SCHOLARSHIPS,65.5,69.0,7.0,"TRAP,RAP"
1716,1716,"DRAKE, FUTURE",DIGITAL DASH,81.75,62.0,7.0,"TRAP,RAP"
1717,1717,CHARLIE PUTH,MARVIN GAYE,14.952380952380953,21.0,20.0,POP
1718,1718,KANE BROWN,USED TO LOVE YOU SOBER,80.0,,,COUNTRY
1719,1719,CHASE RICE,GONNA WANNA TONIGHT,78.0,67.0,12.0,COUNTRY
1720,1720,"LIL WAYNE, CHARLIE PUTH",NOTHING BUT TROUBLE,55.85,86.0,7.0,"SCREEN,RAP"
1721,1721,MAJOR LAZER,POWERFUL,69.75,83.0,6.0,"POP,TECH,ELECTRO-POP,ELECTRO,DANCE,ELECTRONIC"
1722,1722,THE GAME,100,23.677419354838708,82.0,10.0,"TRAP,CANADA,WEST COAST,RAP"
1723,1723,RICH HOMIE QUAN,FLEX,58.8235294117647,26.0,27.0,RAP
1724,1724,BRETT ELDREDGE,LOSE MY MIND,92.0,48.0,20.0,COUNTRY
1725,1725,RAE SREMMURD,THIS COULD BE US,20.365853658536587,49.0,20.0,RAP
1726,1726,KEITH URBAN,"JOHN COUGAR, JOHN DEERE, JOHN 3:16",71.0,40.0,20.0,COUNTRY
1727,1727,"DRAKE, FUTURE",LIVE FROM THE GUTTER,99.0,74.0,5.0,"TRAP,CANADA,RAP"
1728,1728,"DRAKE, FUTURE",I'M THE PLUG,68.23809523809524,76.0,5.0,"TRAP,RAP"
1729,1729,PENTATONIX,CAN'T SLEEP LOVE,66.0,,,"A CAPPELLA,R&;B,POP"
1730,1730,TAYLOR SWIFT,BAD BLOOD,93.0,1.0,25.0,"ELECTRO-HOP,ELECTRO-POP,RAP,POP"
1731,1731,"NICKY JAM, ENRIQUE IGLESIAS",EL PERDON,94.0,56.0,30.0,"LATIN MUSIC,LATIN POP,EN ESPA\XC3\XB1OL,REGGAETON,RAP"
1732,1732,SAM HUNT,HOUSE PARTY,61.333333333333336,26.0,20.0,COUNTRY
1733,1733,"MADDIE, TAE",FLY,48.37037037037037,61.0,14.0,COUNTRY
1734,1734,"DRAKE, FUTURE",CHANGE LOCATIONS,91.6,82.0,3.0,"TRAP,CANADA,RAP"
1735,1735,THE 1975,LOVE ME,97.25,,,"ALTERNATIVE POP,ALTERNATIVE ROCK,UK,ALTERNATIVE DANCE,POP-ROCK,NEW WAVE,POP,ROCK"
1736,1736,FALL OUT BOY,UMA THURMAN,70.84210526315789,22.0,27.0,"ELECTRONIC ROCK,ELECTRO-POP,ELECTRONIC,PUNK ROCK,ALTERNATIVE POP,ALTERNATIVE,ALTERNATIVE ROCK,POP-ROCK,POP-PUNK,POP,ROCK"
1737,1737,JEREMIH,PLANEZ,77.08333333333333,44.0,20.0,"R&;B,RAP"
1738,1738,CHRIS JANSON,BUY ME A BOAT,81.85714285714286,41.0,20.0,COUNTRY
1739,1739,"DRAKE, FUTURE",PLASTIC BAG,69.0,78.0,2.0,RAP
1740,1740,FUTURE,JERSEY,78.625,87.0,2.0,"TRAP,RAP"
1741,1741,ANDREW MCMAHON IN THE WILDERNESS,CECILIA AND THE SATELLITE,78.88235294117646,96.0,3.0,"ALTERNATIVE POP,ALTERNATIVE,ADULT ALTERNATIVE,ALTERNATIVE ROCK,SYNTH ROCK,SYNTH-POP,POP-ROCK,ROCK,POP"
1742,1742,A GREAT BIG WORLD,HOLD EACH OTHER,64.9090909090909,99.0,2.0,"R&;B,RAP,POP"
1743,1743,LITTLE MIX,BLACK MAGIC,44.75,67.0,8.0,"DANCE-POP,GIRL GROUP,UK,POP"
1744,1744,DRAKE,30 FOR 30 FREESTYLE,78.57142857142857,88.0,2.0,"CANADA,RAP"
1745,1745,LUKE BRYAN,KICK THE DUST UP,78.0,26.0,20.0,COUNTRY
1746,1746,JIDENNA,CLASSIC MAN,75.61111111111111,22.0,21.0,R&;B
1747,1747,ANDY GRAMMER,"HONEY, I'M GOOD.",62.25,9.0,31.0,"ROCK,POP"
1748,1748,THOMAS RHETT,CRASH AND BURN,91.0,36.0,20.0,"POP,COUNTRY"
1749,1749,NAUGHTY BOY,RUNNIN',37.96296296296296,,,"DRUM &; BASS,ELECTRONIC,POP"
1750,1750,FLO RIDA,"I DON'T LIKE IT, I LOVE IT",100.0,43.0,14.0,"POP,RAP"
1751,1751,KENDRICK LAMAR,ALRIGHT,97.5,81.0,14.0,"HIP-HOP,POP,POLITICS,SCREEN,PRODUCER,POST-BOP,CHRISTIAN,CONSCIOUS HIP-HOP,TRAP,WEST COAST,RAP"
1752,1752,MEEK MILL,R.I.C.O.,48.0,40.0,13.0,"GANGSTA RAP,BEEF,TRAP,CANADA,EAST COAST,RAP"
1753,1753,OMARION,POST TO BE,97.66666666666669,13.0,37.0,"DMV,WEST COAST,RAP,MEMES,R&;B"
1754,1754,THE WEEKND,TELL YOUR FRIENDS,82.1,54.0,3.0,"CANADA,POP,R&;B"
1755,1755,DUSTIN LYNCH,HELL OF A NIGHT,67.0,55.0,16.0,COUNTRY
1756,1756,5 SECONDS OF SUMMER,SHE'S KINDA HOT,71.3,22.0,9.0,"AUSTRALIA,POP-ROCK,POP,PUNK ROCK,ROCK"
1757,1757,TREY SONGZ,ABOUT YOU,55.73529411764706,83.0,3.0,R&;B
1758,1758,JAKE OWEN,REAL LIFE,56.0,74.0,13.0,COUNTRY
1759,1759,TORI KELLY,SHOULD'VE BEEN US,100.0,51.0,10.0,"POP,R&;B"
1760,1760,KYGO,FIRESTONE,93.0,,,"TROPICAL HOUSE,ELECTRONIC,POP"
1761,1761,ZAC BROWN BAND,LOVING YOU EASY,87.5,40.0,17.0,COUNTRY
1762,1762,THE WEEKND,PRISONER,53.0,47.0,3.0,"CANADA,POP,R&;B"
1763,1763,THE WEEKND,DARK TIMES,83.0,91.0,3.0,"R&;B,BLUES,CANADA,POP"
1764,1764,ZEDD,BEAUTIFUL NOW,67.0,64.0,14.0,"HOUSE,ELECTRONIC,POP"
1765,1765,"DOVE CAMERON, CAMERON BOYCE, BOOBOO STEWART, SOFIA CARSON",ROTTEN TO THE CORE,44.5,38.0,6.0,"DISNEY,SCREEN,POP"
1766,1766,PIA MIA,DO IT AGAIN,38.642857142857146,71.0,11.0,"POP,R&;B,RAP"
1767,1767,BIG SEAN,ONE MAN CAN CHANGE THE WORLD,97.0,82.0,10.0,RAP
1768,1768,JASON DERULO,CHEYENNE,64.0,66.0,7.0,"R&;B,POP"
1769,1769,DISCLOSURE,OMEN,25.848484848484848,64.0,6.0,"UK,ELECTRONIC,POP"
1770,1770,THE WEEKND,SHAMELESS,89.0,79.0,2.0,"CANADA,POP,R&;B"
1771,1771,NICKI MINAJ,THE NIGHT IS STILL YOUNG,60.0,31.0,17.0,"POP,RAP"
1772,1772,DAVID GUETTA,HEY MAMA,18.1875,8.0,24.0,"POP,ELECTRONIC TRAP,ELECTRONIC,RAP"
1773,1773,IMAGINE DRAGONS,ROOTS,81.0,,,"ALTERNATIVE DANCE,TRIP-HOP,POP,POP-ROCK,ALTERNATIVE,ALTERNATIVE ROCK,ROCK"
1774,1774,THE WEEKND,LOSERS,79.0,,,"CANADA,UK,POP,R&;B"
1775,1775,5 SECONDS OF SUMMER,JET BLACK HEART,95.5,,,"AUSTRALIA,POP-ROCK,POP,PUNK ROCK,ROCK"
1776,1776,ELLIE GOULDING,LOVE ME LIKE YOU DO,83.54545454545455,3.0,34.0,"UK,SOUNDTRACK,SCREEN,POP"
1777,1777,T,NASTY FREESTYLE,25.25,9.0,20.0,"MEMES,RAP"
1778,1778,N.W.A,STRAIGHT OUTTA COMPTON,58.0,38.0,2.0,"HIP-HOP,MEMES,EIGHTIES,HARDCORE HIP-HOP,WEST COAST,GANGSTA RAP,RAP"
1779,1779,KID INK,BE REAL,95.5,43.0,20.0,RAP
1780,1780,BLAKE SHELTON,SANGRIA,82.0,38.0,20.0,COUNTRY
1781,1781,MICHAEL RAY,KISS YOU IN THE MORNING,56.0,55.0,14.0,COUNTRY
1782,1782,BRANTLEY GILBERT,ONE HELL OF AN AMEN,73.26315789473684,44.0,18.0,"COUNTRY,ROCK"
1783,1783,LANA DEL REY,HIGH BY THE BEACH,58.0,51.0,3.0,"PSYCHEDELIC,DREAM-POP,POWER POP,TRAP,ALTERNATIVE POP,ALTERNATIVE,POP"
1784,1784,KIP MOORE,I'M TO BLAME,73.26829268292683,,,COUNTRY
1785,1785,TOVE LO,TALKING BODY,45.7,12.0,30.0,"ELECTRO-POP,SYNTH-POP,POP"
1786,1786,ERIC CHURCH,LIKE A WRECKING BALL,100.0,51.0,22.0,COUNTRY
1787,1787,J. COLE,WET DREAMZ,72.5,61.0,20.0,"PRODUCER,RAP"
1788,1788,JASON ALDEAN,TONIGHT LOOKS GOOD ON YOU,95.5,46.0,18.0,"COUNTRY,ROCK"
1789,1789,PITBULL,FUN,31.09210526315789,40.0,15.0,"RAP,R&;B"
1790,1790,DJ KHALED,HOW MANY TIMES,37.82608695652174,68.0,15.0,"R&;B,RAP"
1791,1791,5 SECONDS OF SUMMER,FLY AWAY,56.25,,,"AUSTRALIA,POP-ROCK,POP,PUNK ROCK,ROCK"
1792,1792,"DJ SNAKE, ALUNAGEORGE",YOU KNOW YOU LIKE IT,83.0,13.0,21.0,"FRENCH POP,FRANCE,ELECTRO HOUSE,ELECTRONIC POP,ELECTRO,ELECTRO-POP,TRAP,ELECTRONIC,REMIX,HOUSE,POP"
1793,1793,DOVE CAMERON,IF ONLY,43.25,94.0,2.0,"SCREEN,POP"
1794,1794,FUTURE,COMMAS,54.85714285714285,55.0,20.0,"ATLANTA,PRODUCER,TRAP,RAP"
1795,1795,MAC MILLER,100 GRANDKIDS,75.05882352941177,,,RAP
1796,1796,SAM HUNT,TAKE YOUR TIME,22.363636363636363,20.0,32.0,COUNTRY
1797,1797,TREY SONGZ,SLOW MOTION,63.0,26.0,26.0,R&;B
1798,1798,DRAKE,CHARGED UP,49.0,,,"CANADA,BEEF,RAP"
1799,1799,CANAAN SMITH,LOVE YOU LIKE THAT,80.0,46.0,20.0,COUNTRY
1800,1800,MAROON 5,THIS SUMMER'S GONNA HURT...,26.55,23.0,13.0,"ROCK,POP"
1801,1801,BRAD PAISLEY,CRUSHIN' IT,73.0,66.0,15.0,COUNTRY
1802,1802,WALE,THE MATRIMONY,89.0,70.0,19.0,"DMV,R&;B,RAP"
1803,1803,SAGE THE GEMINI,GOOD THING,71.66666666666667,75.0,8.0,"POP,R&;B,RAP"
1804,1804,LITTLE BIG TOWN,GIRL CRUSH,99.0,18.0,24.0,"BALLAD,COUNTRY,ROCK"
1805,1805,TAYLOR SWIFT,SHAKE IT OFF,90.47058823529412,1.0,50.0,"DANCE-POP,POP"
1806,1806,JANET,NO SLEEEP,33.9,63.0,2.0,"REMIX,POP,SOUL,R&;B,RAP"
1807,1807,BEA MILLER,FIRE N GOLD,76.3529411764706,,,POP
1808,1808,KELSEA BALLERINI,LOVE ME LIKE YOU MEAN IT,58.57142857142857,45.0,18.0,"POP,COUNTRY"
1809,1809,ECHOSMITH,BRIGHT,67.75,40.0,20.0,"ALTERNATIVE POP,INDIE POP,POP,CHRISTIAN,COUNTRY,ROCK"
1810,1810,EMINEM,KINGS NEVER DIE,87.4,80.0,2.0,"ROCK,SCREEN,RAP"
1811,1811,"JANELLE MONAE, JIDENNA",YOGA,49.5,79.0,6.0,"POP,R&;B"
1812,1812,PRINCE ROYCE,BACK IT UP,59.65,92.0,2.0,POP
1813,1813,SAM SMITH,LIKE I CAN,73.5,99.0,2.0,"UK,POP"
1814,1814,EASTON CORBIN,BABY BE MY LOVE SONG,35.13157894736842,56.0,16.0,COUNTRY
1815,1815,FLORIDA GEORGIA LINE,SIPPIN' ON FIRE,71.9,40.0,20.0,"COUNTRY,ROCK"
1816,1816,FUTURE,BLOW A BAG,48.15,,,"ATLANTA,TRAP,RAP"
1817,1817,TWENTY ONE PILOTS,TEAR IN MY HEART,78.77777777777777,82.0,8.0,"ELECTRO-POP,INDIE POP,POP"
1818,1818,CIARA,DANCE LIKE WE'RE MAKING LOVE,65.5,,,"POP,R&;B"
1819,1819,NATALIE LA ROSE,SOMEBODY,73.25,10.0,26.0,"ELECTRO-POP,POP,R&;B"
1820,1820,TAYLOR SWIFT,STYLE,69.55,6.0,32.0,"POP-ROCK,FUNK-POP,DISCO,POP"
1821,1821,BILLY CURRINGTON,DON'T IT,36.26829268292683,44.0,20.0,COUNTRY
1822,1822,CARRIE UNDERWOOD,LITTLE TOY GUNS,83.0,47.0,18.0,COUNTRY
1823,1823,CARLY RAE JEPSEN,I REALLY LIKE YOU,86.2,39.0,20.0,"CANADA,POP"
1824,1824,MEEK MILL,LORD KNOWS,54.5,88.0,2.0,"TRAP,CANADA,RAP"
1825,1825,MEEK MILL,JUMP OUT THE FACE,61.125,91.0,2.0,RAP
1826,1826,TECH N9NE,HOOD GO CRAZY,78.0,90.0,7.0,RAP
1827,1827,STEVEN TYLER,LOVE IS YOUR NAME,74.5,,,COUNTRY
1828,1828,MEEK MILL,BAD FOR YOU,87.5,78.0,2.0,RAP
1829,1829,A THOUSAND HORSES,SMOKE,27.73913043478261,47.0,20.0,COUNTRY
1830,1830,NEEDTOBREATHE,BROTHER,68.0,98.0,2.0,"CHRISTIAN,ROCK"
1831,1831,GEORGE EZRA,BUDAPEST,50.578947368421055,32.0,23.0,"ROCK,FOLK ROCK,INDIE,UK,POP,FOLK"
1832,1832,TAYLOR SWIFT,BLANK SPACE,54.6,1.0,36.0,"TEEN POP,SYNTH-POP,ELECTRO-POP,POP"
1833,1833,MIGUEL,COFFEE,66.38461538461539,78.0,3.0,"SOUL,SOUL POP,R&;B"
1834,1834,DRAKE,KNOW YOURSELF,92.5,53.0,20.0,"TRAP,CANADA,RAP"
1835,1835,JESSIE J,FLASHLIGHT,73.125,61.0,7.0,"UK,SOUNDTRACK,POP"
1836,1836,MEGHAN TRAINOR,DEAR FUTURE HUSBAND,70.0,14.0,24.0,POP
1837,1837,ARIANA GRANDE,ONE LAST TIME,94.0,13.0,20.0,"UK,POP"
1838,1838,DRAKE,ENERGY,79.0,26.0,20.0,"PRODUCER,TRAP,CANADA,RAP"
1839,1839,KENNY CHESNEY WITH GRACE POTTER,WILD CHILD,76.0,56.0,15.0,COUNTRY
1840,1840,SHAGGY,I NEED YOUR LOVE,72.23529411764706,66.0,8.0,POP
1841,1841,"BRITNEY SPEARS, IGGY AZALEA",PRETTY GIRLS,90.44444444444444,29.0,8.0,"PRODUCER,ELECTRO-POP,RAP,POP"
1842,1842,YOUNG THUG,CHECK,57.6,,,"ATLANTA,TRAP,RAP"
1843,1843,SAM SMITH,LAY ME DOWN,78.4,8.0,20.0,"UK,POP"
1844,1844,HILARY DUFF,SPARKS,37.75,,,"SYNTH-POP,DANCE-POP,POP"
1845,1845,"MUMFORD, SONS",BELIEVE,81.71428571428571,31.0,15.0,"FOLK ROCK,ADULT ALTERNATIVE,ALTERNATIVE ROCK,INDIE ROCK,UK,ROCK"
1846,1846,KEVIN GATES,I DON'T GET TIRED,96.4,90.0,9.0,"R&;B,RAP"
1847,1847,CHEDDA DA CONNECT,FLICKA DA WRIST,73.0,94.0,4.0,RAP
1848,1848,BANDIT GANG MARCO,NASTY,20.32258064516129,41.0,9.0,RAP
1849,1849,"PITBULL, NE",TIME OF OUR LIVES,74.33333333333333,9.0,27.0,"POP,RAP"
1850,1850,NICK JONAS,CHAINS,91.44444444444444,13.0,20.0,POP
1851,1851,KANYE WEST,ALL DAY,15.909090909090908,15.0,15.0,"UK,DRILL,TRAP,PRODUCER,RAP"
1852,1852,ZEDD,I WANT YOU TO KNOW,53.78947368421053,17.0,16.0,"ELECTRO HOUSE,ELECTRONIC,POP"
1853,1853,EMINEM,PHENOMENAL,58.0,,,"SOUNDTRACK,RAP"
