,Artist,Name,Genre,Unnamed: 0,Weekly_rank_avg,Peak_Position,Weeks_on_Chart
3296,RISE AGAINST,HELP IS ON THE WAY,ROCK,0.5104537711011305,0.5888198757763976,0.5306122448979591,0.07058823529411765
3297,CARRIE UNDERWOOD,MAMA'S SONG,COUNTRY,0.5106086417841103,0.8363354037267081,0.5612244897959183,0.19999999999999998
3298,BRUNO MARS,MARRY YOU,POP,0.51076351246709,0.6192891649413389,0.8571428571428571,0.08235294117647059
3299,NICKI MINAJ,ROMAN'S REVENGE,RAP,0.5109183831500697,0.8416149068322982,0.5612244897959183,0.03529411764705882
3300,VICTORIOUS CAST,FREAK THE FREAK OUT,"TV,SCREEN,HI-NRG,DANCE-POP,SYNTH-POP,TEEN POP,ELECTRO-POP,POP-ROCK,ELECTRONIC ROCK,SOUNDTRACK,POP",0.5110732538330494,0.9375258799171842,0.5,0.047058823529411764
3301,THE BLACK KEYS,TIGHTEN UP,"GRUNGE,BLUES ROCK,ALTERNATIVE ROCK,ALTERNATIVE,ROCK",0.5112281245160292,0.5037267080745342,0.8775510204081631,0.023529411764705882
3302,"GARRETT HEDLUND, LEIGHTON MEESTER",GIVE IN TO ME,POP,0.5113829951990089,0.7958592132505177,0.7959183673469387,0.0
3303,YELLOWCARD,"FOR YOU, AND YOUR DENIAL",ROCK,0.5115378658819886,0.9841614906832299,0.2897959183673469,0.19294117647058823
3304,FLO RIDA,CLUB CAN'T HANDLE ME,RAP,0.5116927365649683,0.7254658385093168,0.08163265306122448,0.3176470588235294
3305,GWYNETH PALTROW,COUNTRY STRONG,"COUNTRY,SCREEN",0.511847607247948,0.24520136245241436,0.8163265306122448,0.0
3306,GEORGE STRAIT,THE BREATH YOU TAKE,"COUNTRY,ROCK",0.5120024779309277,0.1368990108120543,0.6326530612244897,0.21176470588235294
3307,REBA,TURN ON THE RADIO,COUNTRY,0.5121573486139074,0.5406832298136647,0.5306122448979591,0.18823529411764706
3308,SUGARLAND,STUCK LIKE GLUE,"POP COUNTRY,COUNTRY,ROCK",0.5123122192968871,0.8627329192546584,0.16326530612244897,0.2588235294117647
3309,EMINEM,LOVE THE WAY YOU LIE,"BALLAD,POP,RAP",0.5124670899798668,0.75027950310559,0.0,0.3176470588235294
3310,JASON ALDEAN,MY KINDA PARTY,"COUNTRY,ROCK",0.5126219606628465,0.825776397515528,0.38775510204081626,0.21176470588235294
3311,MIRANDA LAMBERT,ONLY PRETTIER,"COUNTRY,NEWS",0.5127768313458262,0.3875776397515528,0.6122448979591836,0.19999999999999998
3312,BRAD PAISLEY,ANYTHING LIKE ME,"COUNTRY,ROCK",0.512931702028806,0.9472049689440993,0.47959183673469385,0.19999999999999998
3313,MY DARKEST DAYS,PORN STAR DANCING,"ROCK,RAP",0.5130865727117857,0.5167701863354037,0.9081632653061223,0.058823529411764705
3314,T.I.,THAT'S ALL SHE WROTE,RAP,0.5132414433947654,0.27698594311866626,0.173469387755102,0.03529411764705882
3315,THE READY SET,LOVE LIKE WOE,"POP,SYNTH-POP",0.5133963140777451,0.5084782608695653,0.26530612244897955,0.2235294117647059
3316,CHRIS BROWN,DEUCES,"WEST COAST,DMV,R&;B,RAP",0.5135511847607248,0.7669979296066254,0.13265306122448978,0.2941176470588235
3317,KANYE WEST,RUNAWAY,"PRODUCER,RAP",0.5137060554437045,0.8891304347826088,0.11224489795918367,0.12941176470588237
3318,"SELENA GOMEZ, THE SCENE",A YEAR WITHOUT RAIN,"ELECTRO,DANCE-POP,DANCE,EURODANCE,SYNTH-POP,ELECTRO-POP,POP",0.5138609261266842,0.7587267080745342,0.346938775510204,0.07058823529411765
3319,BIG TIME RUSH,BIG NIGHT,"WEST COAST,TEEN POP,BOY BAND,POP",0.5140157968096639,0.9155279503105591,0.5081632653061223,0.12941176470588237
3320,RASCAL FLATTS,WHY WAIT,"COUNTRY,ROCK",0.5141706674926436,0.19562999112688556,0.47959183673469385,0.21176470588235294
3321,JESSE MCCARTNEY,SHAKE,R&;B,0.5143255381756233,0.6716651878142561,0.5408163265306122,0.11764705882352941
3322,"WILL.I.AM, NICKI MINAJ",CHECK IT OUT,"PRODUCER,RAP",0.514480408858603,0.08366189576019445,0.2346938775510204,0.15294117647058822
3323,CHIDDY BANG,OPPOSITE OF ADULTS,RAP,0.5146352795415828,0.5978527062999113,0.9081632653061223,0.0
3324,ZAC BROWN BAND,AS SHE'S WALKING AWAY,COUNTRY,0.5147901502245625,0.6198757763975156,0.31632653061224486,0.21176470588235294
3325,3OH!3,HIT IT AGAIN,POP,0.5149450209075422,0.05565757493923846,0.346938775510204,0.13176470588235295
3326,KID CUDI,PURSUIT OF HAPPINESS,"CONSCIOUS HIP-HOP,CHILL,NEO-PSYCHEDELIA,R&;B,RAP",0.5150998915905219,0.665631469979296,0.5918367346938775,0.011764705882352941
3327,TRAIN,SHAKE UP CHRISTMAS,"CHRISTMAS,ROCK",0.5152547622735016,0.42981366459627335,0.5612244897959183,0.16
3328,COLDPLAY,CHRISTMAS LIGHTS,"ALTERNATIVE,ALTERNATIVE ROCK,CHRISTMAS,BALLAD,ROCK",0.5154096329564813,0.8416149068322982,0.24489795918367346,0.011764705882352941
3329,MIGUEL,ALL I WANT IS YOU,"SOUL,SOUL POP,R&;B,RAP",0.515564503639461,0.7688133376920563,0.5816326530612245,0.1411764705882353
3330,DIDDY,LOVING YOU NO MORE,"RAP,POP",0.5157193743224407,0.7008281573498966,0.9183673469387754,0.0
3331,R. KELLY,WHEN A WOMAN LOVES,"SOUL POP,SOUL,POP,R&;B",0.5158742450054205,0.6585921325051761,0.4979591836734693,0.1223529411764706
3332,DAUGHTRY,SEPTEMBER,ROCK,0.5160291156884002,0.7165740438051652,0.3571428571428571,0.21176470588235294
3333,SHAKIRA,LOCA,"LATIN POP,MERENGUE,POP",0.5161839863713799,0.8408606921029282,0.31632653061224486,0.10588235294117646
3334,SEAN KINGSTON,LETTING GO,RAP,0.5163388570543597,0.4206945228684359,0.3571428571428571,0.21176470588235294
3335,GLEE CAST,"BABY, IT'S COLD OUTSIDE","CHRISTMAS,COVER,LGBTQ+,TV,SCREEN,SOUNDTRACK,POP",0.5164937277373394,0.6713509316770186,0.5714285714285714,0.0
3336,MARIAH CAREY,OH SANTA!,"CHRISTMAS,HOLIDAY,R&;B,POP",0.5166485984203191,0.98944099378882,0.2387755102040816,0.18823529411764706
3337,GLEE CAST,WELCOME CHRISTMAS,POP,0.5168034691032988,0.9472049689440993,0.5102040816326531,0.14352941176470588
3338,NATASHA BEDINGFIELD,STRIP ME,POP,0.5169583397862785,0.4192546583850932,0.9183673469387754,0.023529411764705882
3339,NE,ONE IN A MILLION,R&;B,0.5171132104692582,0.4952795031055901,0.8775510204081631,0.058823529411764705
3340,GLEE CAST,"HEY, SOUL SISTER","EASY LISTENING,SCREEN,TV,SOUNDTRACK,TEEN POP,POP",0.5172680811522379,0.7017080745341615,0.5999999999999999,0.07294117647058823
3341,GLEE CAST,THE TIME OF MY LIFE,"COVER,SCREEN,SOUNDTRACK,POP",0.5174229518352176,0.34580070213340536,0.2571428571428571,0.13176470588235295
3342,GLEE CAST,VALERIE,"TV,SOUL,COVER,SOUNDTRACK,SCREEN,POP",0.5175778225181973,0.837391304347826,0.43061224489795913,0.11529411764705881
3343,THE KILLERS,BOOTS,ROCK,0.517732693201177,0.7021248774109186,0.5999999999999999,0.07294117647058823
3344,GLEE CAST,DON'T CRY FOR ME ARGENTINA,"SCREEN,SOUNDTRACK,POP",0.5178875638841567,0.5364596273291926,0.22857142857142856,0.23058823529411762
3345,GLEE CAST,SINGING IN THE RAIN / UMBRELLA,POP,0.5180424345671365,0.6990683229813665,0.173469387755102,0.011764705882352941
3346,KE$HA,TAKE IT OFF,"ELECTRONIC POP,ELECTRONIC,ELECTRO,DANCE-POP,ELECTRO-POP,POP",0.5181973052501162,0.3835551611949128,0.07142857142857142,0.21176470588235294
3347,CHRISTINA AGUILERA,SHOW ME HOW YOU BURLESQUE,"SOUNDTRACK,POP",0.5183521759330959,0.6832298136645963,0.6122448979591837,0.07529411764705882
3348,USHER,HOT TOTTIE,"R&;B,POP",0.5185070466160756,0.7335403726708075,0.2040816326530612,0.16470588235294117
3349,DARIUS RUCKER,COME BACK SONG,"COUNTRY,ROCK",0.5186619172990553,0.7772049689440995,0.36734693877551017,0.21176470588235294
3350,KE$HA,CRAZY BEAUTIFUL LIFE,POP,0.518816787982035,0.5710403726708075,0.31224489795918364,0.15058823529411763
3351,SARA BAREILLES,KING OF ANYTHING,"POP-ROCK,PIANO,INDIE POP,POP,ROCK",0.5189716586650147,0.12304674730304022,0.31632653061224486,0.2352941176470588
3352,NELLY,LIV TONIGHT,POP,0.5191265293479944,0.7113871635610767,0.39999999999999997,0.12705882352941175
3353,EASTON CORBIN,ROLL WITH IT,COUNTRY,0.5192814000309741,0.7289855072463768,0.5510204081632653,0.19999999999999998
3354,NEW HOLLOW,SICK,POP,0.5194362707139538,0.8853593611357586,0.8673469387755102,0.011764705882352941
3355,TRACE ADKINS,THIS AIN'T NO LOVE SONG,COUNTRY,0.5195911413969335,0.6944927536231884,0.8877551020408162,0.047058823529411764
3356,GLEE CAST,START ME UP / LIVIN' ON A PRAYER,POP,0.5197460120799133,0.5776397515527951,0.3244897959183673,0.14588235294117646
3357,GLEE CAST,STOP! IN THE NAME OF LOVE / FREE YOUR MIND,POP,0.519900882762893,0.29307453416149065,0.2918367346938775,0.13176470588235295
3358,GLEE CAST,ONE LOVE,"SCREEN,TV,REGGAE,SOUNDTRACK,COVER,POP",0.5200557534458727,0.7663819875776398,0.3285714285714285,0.1764705882352941
3359,MIKE POSNER,COOLER THAN ME,"ELECTRO-POP,POP",0.5202106241288524,0.4345652173913044,0.05102040816326531,0.3176470588235294
3360,KATY PERRY,CALIFORNIA GURLS,"DANCE-POP,FUNK-POP,DISCO,POP",0.5203654948118321,0.5165483584738244,0.0,0.2941176470588235
3361,KID CUDI,MARIJUANA,"R&;B,RAP",0.5205203654948118,0.7124223602484473,0.39999999999999997,0.12705882352941175
3362,KE$HA,CANNIBAL,"ELECTRO,POP",0.5206752361777915,0.7756211180124224,0.3755102040816326,0.1976470588235294
3363,KID CUDI,SCOTT MESCUDI VS. THE WORLD,"R&;B,RAP",0.5208301068607712,0.5868788819875776,0.38367346938775504,0.12705882352941175
3364,JAZMINE SULLIVAN,HOLDING YOU DOWN,"R&;B,RAP",0.520984977543751,0.9225672877846793,0.6020408163265305,0.11764705882352941
3365,B.O.B,AIRPLANES,"GAMING,SOUNDTRACK,POP,RAP",0.5211398482267307,0.9788819875776398,0.01020408163265306,0.3294117647058823
3366,RODNEY ATKINS,FARMER'S DAUGHTER,COUNTRY,0.5212947189097104,0.831055900621118,0.4693877551020408,0.2235294117647059
3367,T.I.,GET BACK UP,RAP,0.5214495895926902,0.7360248447204969,0.3693877551020408,0.2188235294117647
3368,YG,TOOT IT AND BOOT IT,RAP,0.5216044602756699,0.9577639751552796,0.673469387755102,0.10588235294117646
3369,ADAM LAMBERT,IF I HAD YOU,"ELECTRONIC,ELECTRONIC POP,DANCE,POP",0.5217593309586496,0.2799171842650104,0.2959183673469387,0.21176470588235294
3370,3OH!3,DOUBLE VISION,"DANCE-POP,POP",0.5219142016416293,0.5750000000000001,0.8775510204081631,0.023529411764705882
3371,JAY SEAN,2012,"R&;B,RAP",0.522069072324609,0.2661490683229814,0.3061224489795918,0.1411764705882353
3372,MONICA,LOVE ALL OVER ME,"R&;B,POP",0.5222239430075887,0.7845962732919255,0.5816326530612245,0.17647058823529413
3373,TAYLOR SWIFT,INNOCENT,"COUNTRY,POP",0.5223788136905684,0.46450754214729373,0.44693877551020406,0.15294117647058822
3374,TAYLOR SWIFT,DEAR JOHN,"ROCK,COUNTRY,POP",0.5225336843735481,0.10018903591682421,0.42653061224489797,0.15058823529411763
3375,TAYLOR SWIFT,BETTER THAN REVENGE,"ALTERNATIVE ROCK,POP-PUNK,POP-ROCK,COUNTRY",0.5226885550565278,0.7043478260869566,0.5122448979591836,0.05411764705882353
3376,TAYLOR SWIFT,LAST KISS,"COUNTRY,POP",0.5228434257395075,0.281205429031516,0.3755102040816326,0.1223529411764706
3377,TAYLOR SWIFT,ENCHANTED,"POP-ROCK,COUNTRY",0.5229982964224872,0.5095928226363009,0.5857142857142856,0.13176470588235295
3378,KID CUDI,MR. RAGER,"R&;B,RAP",0.5231531671054669,0.9577639751552796,0.5632653061224488,0.14352941176470588
3379,TAYLOR SWIFT,NEVER GROW UP,"COUNTRY,POP",0.5233080377884467,0.18503670242800677,0.44897959183673464,0.16705882352941176
3380,TAYLOR SWIFT,LONG LIVE,"POWER POP,ROCK,COUNTRY",0.5234629084714264,0.6316770186335405,0.33265306122448973,0.21176470588235294
3381,GLEE CAST,TIME WARP,"SCREEN,TV,SOUNDTRACK,COVER,MUSICALS,POP",0.5236177791544061,0.1419254658385093,0.40612244897959177,0.18823529411764706
3382,MICHAEL BUBLE,HOLLYWOOD,"JAZZ,POP",0.5237726498373858,0.6785369220151829,0.5510204081632653,0.0
3383,JOSH TURNER,ALL OVER ME,"COUNTRY,ROCK",0.5239275205203655,0.4487087283425957,0.5918367346938775,0.18823529411764706
3384,EMINEM,NOT AFRAID,"SOUNDTRACK,POP,RAP",0.5240823912033452,0.6456866804692892,0.0,0.2705882352941177
3385,TRAIN,IF IT'S LOVE,ROCK,0.5242372618863249,0.9656832298136646,0.336734693877551,0.21176470588235294
3386,HANNAH MONTANA,GONNA GET THIS,"DISNEY,SOUNDTRACK,POP",0.5243921325693046,0.3729574773053034,0.31224489795918364,0.11058823529411765
3387,KINGS OF LEON,THE END,ROCK,0.5245470032522843,0.504386645962733,0.41224489795918356,0.16470588235294117
3388,JOSH THOMPSON,WAY OUT HERE,POP,0.524701873935264,0.4841925465838509,0.8571428571428571,0.08235294117647059
3389,TAYLOR SWIFT,SPEAK NOW,"COUNTRY,POP",0.5248567446182437,0.580807453416149,0.07142857142857142,0.011764705882352941
3390,LADY ANTEBELLUM,OUR KIND OF LOVE,"POP,COUNTRY",0.5250116153012235,0.6816459627329192,0.510204081632653,0.21176470588235294
3391,BLAKE SHELTON,ALL ABOUT TONIGHT,"COUNTRY,ROCK",0.5251664859842032,0.2445201362452415,0.36734693877551017,0.19999999999999998
3392,T.I.,GOT YOUR BACK,RAP,0.5253213566671829,0.7043478260869566,0.37755102040816324,0.21176470588235294
3393,GLEE CAST,LUCKY,"ADULT CONTEMPORARY,EASY LISTENING,TV,SCREEN,SOUNDTRACK,COVER,POP",0.5254762273501626,0.668447204968944,0.6020408163265306,0.04
3394,GLEE CAST,"RIVER DEEP, MOUNTAIN HIGH","TV,SCREEN,COVER,SOUNDTRACK,POP",0.5256310980331423,0.4996393508314967,0.5836734693877551,0.1223529411764706
3395,GLEE CAST,HAPPY DAYS ARE HERE AGAIN / GET HAPPY,POP,0.525785968716122,0.807591442374051,0.520408163265306,0.11764705882352941
3396,NELLY,MOVE THAT BODY,"SYNTH-POP,RAP",0.5259408393991017,0.30996894409937886,0.4530612244897959,0.13176470588235292
3397,DRAKE,MISS ME,"ALTERNATIVE R&;B,R&;B,CANADA,RAP",0.5260957100820814,0.7149068322981367,0.14285714285714282,0.21176470588235294
3398,NICKI MINAJ,YOUR LOVE,"POP,RAP",0.5262505807650611,0.40869565217391307,0.13265306122448978,0.21176470588235294
3399,BILLY CURRINGTON,PRETTY GOOD AT DRINKIN' BEER,"COUNTRY,ROCK",0.5264054514480409,0.6336837075967511,0.4081632653061224,0.21176470588235294
3400,LITTLE BIG TOWN,LITTLE WHITE CHURCH,"COUNTRY,ROCK",0.5265603221310206,0.19248742975451058,0.5918367346938775,0.21176470588235294
3401,GLEE CAST,LE JAZZ HOT,POP,0.5267151928140004,0.7793167701863354,0.36734693877551017,0.20470588235294115
3402,LIL WAYNE,GONORRHEA,RAP,0.5268700634969801,0.3909213250517599,0.16326530612244897,0.011764705882352941
3403,KANYE WEST,POWER,"PRODUCER,POP,RAP",0.5270249341799598,0.7661934338952974,0.21428571428571425,0.16470588235294117
3404,LINKIN PARK,THE CATALYST,"NU-METAL,ALTERNATIVE ROCK,ELECTRONIC ROCK,ELECTRONIC,ROCK",0.5271798048629395,0.1393332488274813,0.26530612244897955,0.09411764705882353
3405,GLEE CAST,I WANT TO HOLD YOUR HAND,"TV,SCREEN,COVER,SOUNDTRACK,POP",0.5273346755459192,0.09920753908759908,0.3795918367346939,0.15058823529411763
3406,GLEE CAST,ONE OF US,"SCREEN,TV,COVER,SOUNDTRACK,RELIGION,POP",0.5274895462288989,0.7993788819875777,0.5510204081632653,0.11058823529411765
3407,JASON DERULO,RIDIN' SOLO,"POP,R&;B",0.5276444169118786,0.9260869565217392,0.08163265306122448,0.3058823529411765
3408,GLEE CAST,ONLY THE GOOD DIE YOUNG,POP,0.5277992875948583,0.6937888198757765,0.457142857142857,0.1388235294117647
3409,PARAMORE,THE ONLY EXCEPTION,"POP-ROCK,ADULT CONTEMPORARY,ADULT ALTERNATIVE,EASY LISTENING,ALTERNATIVE,ACOUSTIC,BALLAD,POP-PUNK,ROCK",0.527954158277838,0.9155279503105591,0.2346938775510204,0.21176470588235294
3410,CALI SWAG DISTRICT,TEACH ME HOW TO DOUGIE,RAP,0.5281090289608177,0.5670807453416149,0.2755102040816326,0.21176470588235294
3411,GLEE CAST,PAPA CAN YOU HEAR ME?,POP,0.5282638996437974,0.901801242236025,0.3857142857142857,0.1952941176470588
3412,GLEE CAST,I LOOK TO YOU,POP,0.5284187703267772,0.9260869565217392,0.3571428571428571,0.2070588235294118
3413,JOHN MAYER,HALF OF MY HEART,ROCK,0.5285736410097569,0.402304674730304,0.24489795918367346,0.21176470588235294
3414,A ROCKET TO THE MOON,LIKE WE USED TO,ROCK,0.5287285116927366,0.6842857142857143,0.6081632653061224,0.10823529411764705
3415,GLEE CAST,TOXIC,"SOUNDTRACK,SCREEN,COVER,POP",0.5288833823757163,0.8871506211180125,0.32040816326530613,0.20941176470588235
3416,TRAVIE MCCOY,BILLIONAIRE,"ALTERNATIVE,HIP-HOP,RAP ROCK,REGGAE,RAP,POP",0.529038253058696,0.5802795031055901,0.030612244897959183,0.2941176470588235
3417,LIL WAYNE,WHAT'S WRONG WITH THEM,RAP,0.5291931237416757,0.7611024844720498,0.5102040816326531,0.09882352941176471
3418,GLEE CAST,I'M A SLAVE 4 U,"SOUNDTRACK,COVER,POP",0.5293479944246554,0.08883502499621271,0.3979591836734694,0.1411764705882353
3419,GLEE CAST,STRONGER,"COVER,SOUNDTRACK,SCREEN,POP",0.5295028651076351,0.826304347826087,0.2673469387755102,0.22588235294117648
3420,GLEE CAST,BABY ONE MORE TIME,"SCREEN,SOUNDTRACK,POP",0.5296577357906148,0.831055900621118,0.28775510204081634,0.19294117647058823
3421,GLEE CAST,ME AGAINST THE MUSIC,"TV,SOUNDTRACK,SCREEN,COVER,POP",0.5298126064735945,0.6109006211180125,0.4122448979591836,0.23764705882352938
3422,LIL WAYNE,I AM NOT A HUMAN BEING,RAP,0.5299674771565742,0.3932632584806498,0.13673469387755102,0.14823529411764708
3423,LIL WAYNE,BILL GATES,RAP,0.530122347839554,0.23111236589497464,0.6122448979591836,0.14352941176470588
3424,MY CHEMICAL ROMANCE,NA NA NA,"SYNTH ROCK,ELECTRONIC ROCK,ALTERNATIVE POP,ALTERNATIVE,ALTERNATIVE ROCK,POP-PUNK,PUNK ROCK,POP-ROCK,ROCK",0.5302772185225337,0.9340062111801243,0.3,0.2
3425,MARSHA AMBROSIUS,HOPE SHE CHEATS ON YOU,POP,0.5304320892055134,0.7367790594498669,0.5571428571428572,0.15058823529411763
3426,GLEE CAST,EMPIRE STATE OF MIND,"R&;B,COVER,SCREEN,SOUNDTRACK,POP",0.5305869598884931,0.7117391304347827,0.2040816326530612,0.0
3427,SOULJA BOY TELL'EM,PRETTY BOY SWAG,"TRAP,DIRTY SOUTH,CRUNK,HIP-HOP,RAP",0.5307418305714728,0.8104178430265387,0.336734693877551,0.16470588235294117
3428,GLEE CAST,TELEPHONE,POP,0.5308967012544525,0.9683229813664598,0.373469387755102,0.1764705882352941
3429,GLEE CAST,LISTEN,POP,0.5310515719374322,0.5068944099378881,0.09999999999999998,0.21176470588235294
3430,DRAKE,FIND YOUR LOVE,"R&;B,CANADA,RAP",0.531206442620412,0.49618456078083406,0.04081632653061224,0.2235294117647059
3431,THE SCRIPT,BREAKEVEN,"POP-ROCK,IRELAND,POP",0.5313613133033916,0.8775155279503106,0.11224489795918367,0.48235294117647054
3432,GLEE CAST,WHAT I DID FOR LOVE,POP,0.5315161839863713,0.7492236024844721,0.5693877551020408,0.12470588235294118
3433,ZAC BROWN BAND,FREE,"COUNTRY,ROCK",0.531671054669351,0.6335403726708075,0.336734693877551,0.19999999999999998
3434,MAROON 5,STUTTER,POP,0.5318259253523309,0.9049689440993789,0.3857142857142857,0.1952941176470588
3435,FANTASIA,BITTERSWEET,R&;B,0.5319807960353106,0.24368530020703932,0.7448979591836734,0.11764705882352941
3436,KID CUDI,ERASE ME,"R&;B,ROCK,RAP",0.5321356667182903,0.316379769299024,0.21428571428571425,0.03529411764705882
3437,LEE BRICE,LOVE LIKE CRAZY,"COUNTRY,ROCK",0.53229053740127,0.4797658862876255,0.44897959183673464,0.21176470588235294
3438,GYPTIAN,HOLD YOU,"REMIX,JAMAICA,DANCEHALL,RAP",0.5324454080842497,0.12520928976505535,0.7755102040816326,0.15294117647058822
3439,P!NK,GLITTER IN THE AIR,"R&;B,POP",0.5326002787672294,0.5415347625726308,0.173469387755102,0.18823529411764706
3440,TOBY KEITH,TRAILERHOOD,"COUNTRY,ROCK",0.5327551494502091,0.7521739130434784,0.9795918367346937,0.023529411764705882
3441,TAIO CRUZ,BREAK YOUR HEART,"POP,RAP",0.5329100201331888,0.6145962732919255,0.0,0.3176470588235294
3442,CARRIE UNDERWOOD,UNDO IT,COUNTRY,0.5330648908161685,0.8838509316770187,0.22448979591836732,0.21176470588235294
3443,JERROD NIEMANN,"LOVER, LOVER","COUNTRY,ROCK",0.5332197614991482,0.9014492753623191,0.2857142857142857,0.21176470588235294
3444,SEAN KINGSTON,DUMB LOVE,RAP,0.5333746321821279,0.910248447204969,0.5081632653061223,0.15999999999999998
3445,KEITH URBAN,I'M IN,"COUNTRY,ROCK",0.5335295028651077,0.6198757763975156,0.6020408163265305,0.16470588235294117
3446,"DAVID GUETTA, CHRIS WILLIS",GETTIN' OVER YOU,"DANCE,ELECTRO-POP,ELECTRONIC,POP",0.5336843735480874,0.5618012422360249,0.3061224489795918,0.21176470588235294
3447,RIHANNA,ROCKSTAR 101,"ROCK,POP",0.5338392442310671,0.3539808018068888,0.6428571428571428,0.03529411764705882
3448,CRAIG MORGAN,THIS AIN'T NOTHIN',POP,0.5339941149140468,0.23543195934500283,0.836734693877551,0.12941176470588237
3449,NICK JONAS,INTRODUCING ME,"SOUNDTRACK,POP",0.5341489855970265,0.5137299771167049,0.19795918367346937,0.20705882352941174
3450,THE SCRIPT,THE MAN WHO CAN'T BE MOVED,"POP-ROCK,POP,IRELAND,ROCK",0.5343038562800062,0.7483436853002071,0.8673469387755102,0.047058823529411764
3451,NE,CHAMPAGNE LIFE,"R&;B,ROCK",0.5344587269629859,0.6726708074534162,0.7551020408163265,0.07058823529411765
3452,LA ROUX,BULLETPROOF,"NEW WAVE,ELECTRONICA,ELECTRO-POP,SYNTH-POP,POP",0.5346135976459656,0.15950310559006212,0.07142857142857142,0.2941176470588235
3453,LADY GAGA,ALEJANDRO,"ELECTRONIC,ELECTRO-POP,SYNTH-POP,EURODANCE,DANCE-POP,POP",0.5347684683289453,0.15527950310559008,0.04081632653061224,0.24705882352941175
3454,USHER,THERE GOES MY BABY,"PRODUCER,R&;B,POP",0.534923339011925,0.2061191626409018,0.24489795918367346,0.2705882352941177
3455,SHONTELLE,IMPOSSIBLE,"R&;B,RAP",0.5350782096949047,0.7993788819875777,0.12244897959183672,0.21176470588235294
3456,MIRANDA COSGROVE,KISSIN U,"POP-ROCK,TEEN POP,POP",0.5352330803778844,0.910248447204969,0.5408163265306122,0.15294117647058822
3457,"ANTOINE DODSON, THE GREGORY BROTHERS",BED INTRUDER SONG,"MEMES,NEWS,YOUTUBE,RAP",0.5353879510608642,0.27406832298136646,0.8979591836734693,0.011764705882352941
3458,BOBBY BRACKINS,143,RAP,0.5355428217438439,0.7270496894409939,0.7653061224489796,0.10588235294117646
3459,THE BLACK EYED PEAS,ROCK THAT BODY,RAP,0.5356976924268236,0.98944099378882,0.08163265306122448,0.18823529411764706
3460,ROB THOMAS,MOCKINGBIRD,POP,0.5358525631098033,0.8732919254658386,0.9591836734693877,0.023529411764705882
3461,KE$HA,YOUR LOVE IS MY DRUG,"ELECTRO-POP,DANCE-POP,POP",0.536007433792783,0.5903105590062112,0.030612244897959183,0.3058823529411765
3462,THINKABLE,UN,"SOUL POP,POP,SOUL,R&;B,RAP",0.5361623044757627,0.8363354037267081,0.2040816326530612,0.21176470588235294
3463,MAROON 5,GIVE A LITTLE MORE,POP,0.5363171751587424,0.9507246376811593,0.46734693877551015,0.17411764705882352
3464,SOUNDGARDEN,BLACK RAIN,"ALTERNATIVE METAL,ALTERNATIVE ROCK,GRUNGE,ROCK",0.5364720458417221,0.5354037267080746,0.2387755102040816,0.1976470588235294
3465,NICKELBACK,THIS AFTERNOON,"COUNTRY,POP-ROCK,ROCK",0.5366269165247018,0.656832298136646,0.336734693877551,0.21176470588235294
3466,KATY PERRY,CIRCLE THE DRAIN,"GOTHIC ROCK,POP",0.5367817872076815,0.6395373741700578,0.19795918367346937,0.3058823529411764
3467,B.O.B,NOTHIN' ON YOU,"POP,RAP",0.5369366578906613,0.5522981366459628,0.0,0.3058823529411765
3468,KATY PERRY,NOT LIKE THE MOVIES,"DANCE-POP,POP",0.5370915285736411,0.14426140966783693,0.20816326530612245,0.16705882352941176
3469,LUKE BRYAN,RAIN IS A GOOD THING,COUNTRY,0.5372463992566208,0.7307453416149069,0.36734693877551017,0.21176470588235294
3470,COLBIE CAILLAT,I NEVER TOLD YOU,ROCK,0.5374012699396005,0.41767080745341617,0.47959183673469385,0.21176470588235294
3471,MIRANDA LAMBERT,THE HOUSE THAT BUILT ME,"COUNTRY,ROCK",0.5375561406225802,0.7423602484472049,0.2755102040816326,0.21176470588235294
3472,NE,BEAUTIFUL MONSTER,"R&;B,ROCK",0.5377110113055599,0.5565217391304348,0.5306122448979591,0.08235294117647059
3473,JARON AND THE LONG ROAD TO LOVE,PRAY FOR YOU,POP,0.5378658819885396,0.9155279503105591,0.336734693877551,0.21176470588235294
3474,WE THE KINGS,WE'LL BE A DREAM,POP,0.5380207526715193,0.9683229813664598,0.7653061224489796,0.047058823529411764
3475,JASON ALDEAN,CRAZY TOWN,COUNTRY,0.538175623354499,0.738664596273292,0.510204081632653,0.17647058823529413
3476,LUDACRIS,SEX ROOM,"R&;B,RAP",0.5383304940374787,0.8461401952085182,0.693877551020408,0.10588235294117646
3477,DJ KHALED,ALL I DO IS WIN,"WEST COAST,R&;B,POP,RAP",0.5384853647204584,0.831055900621118,0.2346938775510204,0.2588235294117647
3478,MICHAEL BUBLE,HAVEN'T MET YOU YET,"JAZZ,POP",0.5386402354034381,0.6075569358178055,0.2346938775510204,0.49411764705882344
3479,ASHER ROTH,G.R.I.N.D.,RAP,0.5387951060864179,0.6353623188405798,0.2775510204081632,0.2941176470588235
3480,CLAY WALKER,SHE WON'T BE LONELY LONG,COUNTRY,0.5389499767693976,0.9155279503105591,0.5306122448979591,0.18823529411764706
3481,SHINEDOWN,THE CROW & THE BUTTERFLY,ROCK,0.5391048474523773,0.6673913043478261,0.5489795918367346,0.10823529411764705
